Degree,x,y,mean_x,mean_y
Water Resources Science M.S.,-0.7448252177643544,3.269425186524499,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.2921415531230205,2.0544188350535517,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.1963819527220958,1.8885839313365107,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.33990118269202774,2.101114067444909,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,1.120387282331013,2.3293226093150263,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.0026141666960948218,2.7919576495982295,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.19532248739478653,2.267658028016198,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.29532513384101455,2.2214720577098017,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-1.6120711303162343,0.6154201358653193,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-1.371106240789867,-0.26445290147293754,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-1.4697853064942128,-0.4439036518238897,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,1.7168360018325084,2.9263613551951533,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.666045423705601,2.4498370021678095,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.6958492213082546,2.9308102458811884,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.28817218180420334,2.5621702998973017,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.648952420909428,2.1164200633860712,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.35450240607979233,2.3723924487925654,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,1.1874799990248912,2.296892914185632,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.23581820364715989,3.3574040263987666,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.31575277086021836,3.395195278534997,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.3255688511920207,3.329094204316247,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,1.7785311007094615,2.8673808902598505,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.011971976716541599,3.573391708741296,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,2.4255509638381234,-0.9226433902882452,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.6788890213859313,0.5891454547740107,0.16659250493767197,2.926227363953698
